timestamp_ms,rssi,snr,timestamp_s_server_side,total_packet_count_av,total_packet_count_gse,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,accel_low_x,accel_low_y,accel_low_z,accel_high_x,accel_high_y,accel_high_z,gyro_x,gyro_y,gyro_z,altitude,velocity,apogee_primary_test_complete,apogee_secondary_test_complete,apogee_primary_test_results,apogee_secondary_test_results,main_primary_test_complete,main_secondary_test_complete,main_primary_test_results,main_secondary_test_results,broadcast_flag
15200.6069999998,-86,9,15.27557590625,40,0,0,False,False,False,False,False,-0.01904296875,0.0166015625,-1.01806640625,0.0048828125,-0.041015625,1.0302734375,1.15499997138977,-0.306250005960465,0,5.74937534332275,0,False,False,False,False,False,False,False,False,False
15961.2419999999,-85,9,16.03570774219,42,0,0,False,False,False,False,False,-0.02587890625,0.0205078125,-1.01708984375,0.0185546875,-0.0380859375,1.03125,1.5662499666214,-0.708750009536743,0.0437499992549419,5.74937534332275,0,False,False,False,False,False,False,False,False,False
16720.7080000001,-86,9,16.7955954375,44,0,0,False,False,False,False,False,-0.03369140625,0.03564453125,-1.02099609375,0.01953125,-0.052734375,1.041015625,0.997500002384186,-0.866249978542328,-0.612500011920929,6.08796882629395,0,False,False,False,False,False,False,False,False,False
17481.3899999999,-86,9,17.55572727344,46,0,0,False,False,False,False,False,-0.0263671875,0.02587890625,-1.0009765625,0.0283203125,-0.037109375,1.0341796875,1.25999999046326,-0.533749997615814,-0.542500019073486,5.74937534332275,0,False,False,False,False,False,False,False,False,False
18241.4149999998,-86,9,18.31573703906,48,0,0,False,False,False,False,False,-0.0322265625,0.01123046875,-1.00927734375,0.025390625,-0.0458984375,1.0322265625,1.44375002384186,-0.708750009536743,0.0612500011920929,5.74937534332275,0,False,False,False,False,False,False,False,False,False
19001.2320000001,-86,8,19.07599094531,50,0,0,False,False,False,False,False,-0.0322265625,0.0224609375,-1.02587890625,0.0224609375,-0.041015625,1.0419921875,1.30375003814697,-0.463750004768372,-0.629999995231628,5.74937534332275,0,False,False,False,False,False,False,False,False,False
19761.585,-86,8,19.83587864063,52,0,0,False,False,False,False,False,-0.03515625,0.03173828125,-1.0146484375,0.0224609375,-0.0625,1.0439453125,0.988749980926514,-0.717500030994415,-0.0175000000745058,5.74937534332275,0,False,False,False,False,False,False,False,False,False
20521.0109999999,-87,8,20.59588840625,54,0,0,False,False,False,False,False,-0.029296875,0.0185546875,-1.0078125,0.0302734375,-0.04296875,1.025390625,0.805000007152557,-0.59500002861023,-0.0350000001490116,5.74937534332275,0,False,False,False,False,False,False,False,False,False
21281.2949999999,-86,8,21.35602024219,56,0,0,False,False,False,False,False,-0.02734375,0.0244140625,-1.0166015625,0.001953125,-0.0546875,1.033203125,1.47874999046326,-0.341250002384186,0.0087500000372529,5.74937534332275,0,False,False,False,False,False,False,False,False,False
22041.3309999998,-87,8,22.11615207813,58,0,0,False,False,False,False,False,-0.03515625,0.0126953125,-1.0185546875,0.03125,-0.056640625,1.03125,0.603749990463257,-0.166250005364418,0.148750007152557,5.74937534332275,0,False,False,False,False,False,False,False,False,False
22801.5629999999,-86,9,22.87616184375,60,0,0,False,False,False,False,False,-0.0498046875,0.0322265625,-1.0419921875,0.0087890625,-0.0517578125,1.0244140625,0.81375002861023,1.3474999666214,0.901250004768372,5.74937534332275,0,False,False,False,False,False,False,False,False,False
23561.5719999999,-86,9,23.63617160938,62,0,0,False,False,False,False,False,-0.03564453125,0.03564453125,-1.01611328125,0.0078125,-0.0595703125,1.025390625,0.8924999833107,1.26874995231628,0.472499996423721,5.74937534332275,0,False,False,False,False,False,False,False,False,False
24321.9010000001,-86,9,24.39605930469,64,0,0,False,False,False,False,False,-0.03271484375,0.0166015625,-1.017578125,0.0224609375,-0.0546875,1.02734375,0.0787499994039536,1.13750004768372,0.481249988079071,5.74937534332275,0,False,False,False,False,False,False,False,False,False
25081.2889999999,-86,9,25.15619114063,66,0,0,False,False,False,False,False,-0.00537109375,0.0322265625,-1.0185546875,0.0205078125,-0.06640625,1.0322265625,0.44624999165535,0.918749988079071,0.524999976158142,5.74937534332275,0,False,False,False,False,False,False,False,False,False
25841.9349999998,-86,9,25.91632297656,68,0,0,False,False,False,False,False,-0.0380859375,0.009765625,-1.02490234375,0.0068359375,-0.0478515625,1.041015625,0.0262500010430813,0.699999988079071,0.691250026226044,6.08796882629395,0,False,False,False,False,False,False,False,False,False
26601.7479999999,-86,9,26.67621067188,70,0,0,False,False,False,False,False,-0.0263671875,0.0224609375,-1.025390625,0.0146484375,-0.0458984375,1.037109375,0.857500016689301,1.36500000953674,0.603749990463257,6.08796882629395,0,False,False,False,False,False,False,False,False,False
27361.4089999998,-86,9,27.43634250781,72,0,0,False,False,False,False,False,-0.037109375,0.0263671875,-1.01171875,-0.0087890625,-0.0634765625,1.01953125,0.174999997019768,1.58375000953674,0.516250014305115,5.74937534332275,0,False,False,False,False,False,False,False,False,False
28122.0929999999,-86,8,28.19635227344,74,0,0,False,False,False,False,False,-0.0283203125,0.04150390625,-1.0185546875,0.0166015625,-0.0498046875,1.0419921875,0.253749996423721,1.23374998569489,0.647499978542328,5.74937534332275,0,False,False,False,False,False,False,False,False,False
28881.871,-86,8,28.95648410938,76,0,0,False,False,False,False,False,-0.01708984375,0.0185546875,-1.00634765625,0.01171875,-0.0458984375,1.02734375,0.796249985694885,0.831250011920929,0.105000004172325,5.74937534332275,0,False,False,False,False,False,False,False,False,False
29641.5889999999,-86,9,29.716493875,78,0,0,False,False,False,False,False,-0.03515625,0.029296875,-1.01806640625,0.0087890625,-0.0615234375,1.0166015625,0.533749997615814,1.3474999666214,0.560000002384186,6.08796882629395,0,False,False,False,False,False,False,False,False,False
30400.8910000001,-88,9,30.47577121875,80,0,0,False,False,False,False,False,-0.03564453125,0.037109375,-1.005859375,0.033203125,-0.0478515625,1.025390625,0.953750014305115,-0.341250002384186,-0.743749976158142,6.08796882629395,0,False,False,False,False,False,False,False,False,False
31160.9129999999,-86,9,31.23578098438,82,0,0,False,False,False,False,False,-0.02685546875,0.01708984375,-1.0166015625,0.0146484375,-0.0390625,1.03125,1.19000005722046,-0.44624999165535,-0.735000014305115,6.08796882629395,0,False,False,False,False,False,False,False,False,False
31921.325,-88,9,31.99591282031,84,0,0,False,False,False,False,False,-0.02294921875,0.01708984375,-1.005859375,0.0234375,-0.052734375,1.02734375,0.192499995231628,-1.04124999046326,-0.367500007152557,5.74937534332275,0,False,False,False,False,False,False,False,False,False
32681.5179999999,-87,8,32.75592258594,86,0,0,False,False,False,False,False,-0.01220703125,0.029296875,-1.01220703125,0.01953125,-0.0390625,1.0302734375,0.586250007152557,-0.612500011920929,-0.174999997019768,5.74937534332275,0,False,False,False,False,False,False,False,False,False
33441.6750000001,-88,8,33.51593235156,88,0,0,False,False,False,False,False,-0.03173828125,0.0166015625,-1.03173828125,-0.0029296875,-0.0517578125,1.0283203125,0.297500014305115,-1.19000005722046,-0.883750021457672,5.74937534332275,0,False,False,False,False,False,False,False,False,False
34201.0649999999,-87,8,34.27594211719,90,0,0,False,False,False,False,False,-0.03076171875,0.02587890625,-1.01025390625,0.0078125,-0.0458984375,1.041015625,1.08500003814697,-0.323749989271164,-0.857500016689301,5.74937534332275,0,False,False,False,False,False,False,False,False,False
34961.2689999999,-87,8,35.03595188281,92,0,0,False,False,False,False,False,-0.0283203125,0.0244140625,-1.037109375,0.0205078125,-0.0390625,1.02734375,0.752499997615814,-0.393750011920929,-0.455000013113022,5.74937534332275,0,False,False,False,False,False,False,False,False,False
35721.1279999998,-88,9,35.79608371875,94,0,0,False,False,False,False,False,-0.0263671875,0.013671875,-1.0087890625,0.0205078125,-0.0478515625,1.0419921875,0.735000014305115,-0.420000016689301,-0.708750009536743,5.74937534332275,0,False,False,False,False,False,False,False,False,False
36481.7319999998,-87,8,36.55609348438,96,0,0,False,False,False,False,False,-0.02294921875,0.0234375,-1.02197265625,0.0107421875,-0.0673828125,1.0341796875,0.927500009536743,0.612500011920929,-0.358750015497208,5.74937534332275,0,False,False,False,False,False,False,False,False,False
37241.781,-87,8,37.31610325,98,0,0,False,False,False,False,False,-0.0322265625,0.00634765625,-1.05224609375,0.01953125,-0.064453125,1.02734375,0.629999995231628,-0.498750001192093,-0.420000016689301,5.74937534332275,0,False,False,False,False,False,False,False,False,False
38001.781,-87,7,38.07611301563,100,0,0,False,False,False,False,False,-0.02685546875,0.03173828125,-1.01904296875,0.0068359375,-0.0537109375,1.0283203125,1.41750001907349,-0.174999997019768,-0.524999976158142,5.74937534332275,0,False,False,False,False,False,False,False,False,False
38761.6159999999,-87,8,38.83612278125,102,0,0,False,False,False,False,False,-0.0205078125,0.0283203125,-1.0185546875,0.0224609375,-0.052734375,1.017578125,0.6737499833107,0.349999994039536,0.332500010728836,5.74937534332275,0,False,False,False,False,False,False,False,False,False
39521.8499999999,-87,8,39.59625461719,104,0,0,False,False,False,False,False,-0.03125,0.04345703125,-1.02685546875,0.0126953125,-0.05859375,1.03515625,1.40875005722046,-0.0350000001490116,-0.0700000002980232,5.74937534332275,0,False,False,False,False,False,False,False,False,False
40281.6799999999,-87,8,40.35626438281,106,0,0,False,False,False,False,False,-0.02734375,0.03759765625,-0.99560546875,0.0068359375,-0.0546875,1.0224609375,0.953750014305115,0.157499998807907,0.778750002384186,5.74937534332275,0,False,False,False,False,False,False,False,False,False
41041.9369999999,-87,8,41.11627414844,108,0,0,False,False,False,False,False,-0.037109375,0.02734375,-1.029296875,0.025390625,-0.046875,1.041015625,0.910000026226044,0.735000014305115,0.297500014305115,5.74937534332275,0,False,False,False,False,False,False,False,False,False
41801.9949999999,-86,8,41.87640598438,110,0,0,False,False,False,False,False,-0.01953125,0.03759765625,-1.0244140625,0.0048828125,-0.0634765625,1.0498046875,0.883750021457672,0.306250005960465,0.183750003576279,5.74937534332275,0,False,False,False,False,False,False,False,False,False
42561.7829999998,-87,8,42.63629367969,112,0,0,False,False,False,False,False,-0.02490234375,0.03662109375,-1.01513671875,0.0068359375,-0.0517578125,1.02734375,0.875,0.201250001788139,0.227500006556511,5.74937534332275,0,False,False,False,False,False,False,False,False,False
43321.632,-86,9,43.39642551563,114,0,0,False,False,False,False,False,-0.01953125,0.013671875,-1.01416015625,0.013671875,-0.041015625,1.033203125,0.822499990463257,-0.113750003278255,0.831250011920929,5.74937534332275,0,False,False,False,False,False,False,False,False,False
44082.1439999999,-87,8,44.15655735156,116,0,0,False,False,False,False,False,-0.0380859375,0.02587890625,-1.0166015625,0.0283203125,-0.0615234375,1.048828125,0.297500014305115,0.944999992847443,0.42875000834465,5.74937534332275,0,False,False,False,False,False,False,False,False,False
44841.5989999999,-86,8,44.91656711719,118,0,0,False,False,False,False,False,-0.03759765625,0.02490234375,-1.033203125,0.017578125,-0.0546875,1.0517578125,1.0587500333786,-0.21875,0.717500030994415,5.74937534332275,0,False,False,False,False,False,False,False,False,False
45602.3849999998,-86,8,45.67657688281,120,0,0,False,False,False,False,False,-0.03564453125,0.02392578125,-1.02734375,0.0224609375,-0.0595703125,1.0302734375,0.857500016689301,0.6737499833107,0.542500019073486,5.74937534332275,0,False,False,False,False,False,False,False,False,False
46361.7159999998,-86,9,46.43658664844,122,0,0,False,False,False,False,False,-0.04052734375,0.0263671875,-1.02734375,0.01953125,-0.03515625,1.0322265625,1.13750004768372,0.629999995231628,0,5.74937534332275,0,False,False,False,False,False,False,False,False,False
47121.7449999999,-86,8,47.19671848438,124,0,0,False,False,False,False,False,-0.02587890625,0.02587890625,-1.0185546875,0.0068359375,-0.0478515625,1.0390625,0.253749996423721,0.166250005364418,-0.113750003278255,5.74937534332275,0,False,False,False,False,False,False,False,False,False
47882.379,-86,9,47.95672825,126,0,0,False,False,False,False,False,-0.03955078125,0.03125,-1.0205078125,0.0068359375,-0.046875,1.0419921875,-0.288749992847443,0.481249988079071,-0.358750015497208,5.74937534332275,0,False,False,False,False,False,False,False,False,False
48642.3559999999,-86,9,48.71673801563,128,0,0,False,False,False,False,False,-0.0361328125,0.02490234375,-1.01611328125,0.0283203125,-0.0498046875,1.0478515625,-0.122500002384186,0.988749980926514,0.192499995231628,5.74937534332275,0,False,False,False,False,False,False,False,False,False
49402.2769999998,-86,9,49.47686985156,130,0,0,False,False,False,False,False,-0.01708984375,0.04736328125,-1.01904296875,0.0205078125,-0.0556640625,1.03125,0.384999990463257,0.490000009536743,-0.341250002384186,5.74937534332275,0,False,False,False,False,False,False,False,False,False
50161.9989999998,-86,9,50.23687961719,132,0,0,False,False,False,False,False,-0.025390625,0.0078125,-1.0517578125,0.0048828125,-0.05078125,1.03515625,0.122500002384186,0.507499992847443,-0.0612500011920929,5.74937534332275,0,False,False,False,False,False,False,False,False,False
50922.02,-86,8,50.99688938281,134,0,0,False,False,False,False,False,-0.0302734375,0.03759765625,-1.015625,0.0146484375,-0.05078125,1.033203125,0.524999976158142,0.490000009536743,0.0175000000745058,5.74937534332275,0,False,False,False,False,False,False,False,False,False
52682.3879999998,-86,9,52.75702121875,136,0,0,False,False,False,False,False,-0.0322265625,0.0166015625,-1.0224609375,0.0185546875,-0.0517578125,1.0361328125,0.314999997615814,0.944999992847443,0.577499985694885,5.74937534332275,0,False,False,False,False,False,False,False,False,False
54442.5079999999,-86,8,54.51715305469,138,0,0,False,False,False,False,False,-0.02392578125,0.02001953125,-1.02001953125,0.0205078125,-0.03515625,1.041015625,0.288749992847443,0.288749992847443,-0.157499998807907,5.74937534332275,0,False,False,False,False,False,False,False,False,False
56202.612,-86,8,56.27728489063,140,0,0,False,False,False,False,False,-0.02880859375,0.01611328125,-1.0205078125,0.0185546875,-0.0732421875,1.03125,0.166250005364418,0.805000007152557,0.498750001192093,5.74937534332275,0,False,False,False,False,False,False,False,False,False
57962.7459999998,-86,8,58.03741672656,142,0,0,False,False,False,False,False,-0.03662109375,0.02001953125,-1.02001953125,0.021484375,-0.0625,1.041015625,1.17250001430511,0.105000004172325,0.21875,6.08796882629395,0,False,False,False,False,False,False,False,False,False
59722.875,-86,8,59.79742649219,144,0,0,False,False,False,False,False,-0.017578125,0.041015625,-1.02197265625,0.017578125,-0.0498046875,1.0361328125,0.402500003576279,1.01499998569489,0.726249992847443,6.08796882629395,0,False,False,False,False,False,False,False,False,False
61482.99,-86,8,61.55768039844,146,0,0,False,False,False,False,False,-0.0263671875,0.025390625,-1.02197265625,0.02734375,-0.0517578125,1.0498046875,0.699999988079071,0.918749988079071,-0.0262500010430813,5.74937534332275,0,False,False,False,False,False,False,False,False,False
63243.0790000001,-86,8,63.31781223438,148,0,0,False,False,False,False,False,-0.02880859375,0.0224609375,-1.01318359375,0.005859375,-0.0498046875,1.025390625,1.62750005722046,-0.726249992847443,-0.166250005364418,6.08796882629395,0,False,False,False,False,False,False,False,False,False
65003.1769999999,-86,8,65.077822,150,0,0,False,False,False,False,False,-0.02001953125,0.00927734375,-1.0224609375,-0.0068359375,-0.046875,1.0419921875,1.30375003814697,0.140000000596046,0.498750001192093,5.74937534332275,0,False,False,False,False,False,False,False,False,False
66763.3029999998,-86,8,66.83795383594,152,0,0,False,False,False,False,False,-0.0361328125,0.04736328125,-1.03662109375,0.0126953125,-0.0478515625,1.037109375,1.40875005722046,-0.4375,-0.463750004768372,5.74937534332275,0,False,False,False,False,False,False,False,False,False
68523.371,-86,8,68.59808567188,154,0,0,False,False,False,False,False,-0.04150390625,0.0205078125,-1.01513671875,0.0224609375,-0.0810546875,1.025390625,1.1287499666214,0.21875,-0.787500023841858,5.74937534332275,0,False,False,False,False,False,False,False,False,False
70283.369,-79,9,70.35821750781,156,0,0,False,False,False,False,False,-0.1142578125,0.041015625,-3.5400390625,0.119140625,-0.10546875,3.484375,2.94875001907349,0.962499976158142,14.8487501144409,11.840705871582,0,False,False,False,False,False,False,False,False,False
72043.648,-85,8,72.11822727344,158,0,0,False,False,False,False,False,0.27197265625,-0.2890625,-2.62109375,-0.203125,0.1708984375,3.0693359375,-11.821249961853,-1.73249995708466,55.5800018310547,64.4413681030273,0,False,False,False,False,False,False,False,False,False
73803.7409999999,-83,9,73.87835910938,160,0,0,False,False,False,False,False,0.20068359375,0.2041015625,-2.7373046875,-0.091796875,-0.2275390625,2.9052734375,-1.3125,-0.621249973773956,35.1137504577637,161.170639038086,0,False,False,False,False,False,False,False,False,False
75563.9399999999,-86,8,75.63861301563,162,0,0,False,False,False,False,False,-0.0380859375,0.11279296875,-2.48095703125,-0.00390625,-0.13671875,2.419921875,0.743749976158142,5.51249980926514,-90.2825012207031,298.054962158203,0,False,False,False,False,False,False,False,False,False
77325.1609999999,-92,8,77.39972141406,164,0,0,False,False,False,False,False,-0.16845703125,0.16259765625,-2.3037109375,0.1572265625,-0.1708984375,2.08984375,-1.88125002384186,1.13750004768372,-41.2299995422363,465.733673095703,0,False,False,False,False,False,False,False,False,False
79083.1240000001,-92,8,79.157900125,166,0,0,False,False,False,False,False,-0.0107421875,-0.01611328125,-0.5,0.0224609375,-0.0048828125,0.505859375,-5.25,17.3687496185303,-36.2775001525879,654.539001464844,0,False,False,False,False,False,False,False,False,False
80843.2089999998,-89,8,80.91790989063,168,0,0,False,False,False,False,False,-0.00634765625,0.044921875,-0.15478515625,-0.021484375,-0.0771484375,0.1455078125,8.44375038146973,-0.490000009536743,-68.4075012207031,831.479064941406,0,False,False,False,False,False,False,False,False,False
82603.3009999997,-91,5,82.67804172656,170,0,0,False,False,False,False,False,-0.02685546875,0.0068359375,0,-0.0185546875,-0.0185546875,-0.0107421875,4.84749984741211,5.28499984741211,-27.9125003814697,982.110595703125,0,False,False,False,False,False,False,False,False,False
84363.4359999998,-103,1,84.43805149219,172,0,0,False,False,False,False,False,-0.03857421875,0.01611328125,0.01806640625,0.0390625,-0.0419921875,-0.033203125,-1.59249997138977,4.03375005722046,-71.1462478637695,1101.830078125,0,False,False,False,False,False,False,False,False,False
86123.4819999998,-100,-4,86.19806125781,174,0,0,False,False,False,False,False,-0.0224609375,0.03466796875,0.03564453125,0.0126953125,-0.052734375,-0.0380859375,-1.48749995231628,-6.33500003814697,-35.2625007629395,1189.51782226563,0,False,False,False,False,False,False,False,False,False
87883.916,-103,-14,87.95843723438,176,0,0,False,False,False,False,False,0.00830078125,0.0205078125,0.02783203125,-0.0029296875,-0.0400390625,-0.0390625,5.55625009536743,-10.9724998474121,-0.393750011920929,1245.47412109375,0,False,False,False,False,False,False,False,False,False
89644.3969999999,-102,2,89.71832492969,178,0,0,False,False,False,False,False,0.0068359375,0.02197265625,0.01806640625,-0.029296875,-0.033203125,-0.021484375,2.39750003814697,-8.19875049591065,-17.6662502288818,1271.07995605469,0,False,False,False,False,False,False,False,False,False
91403.4620000001,-92,6,91.47833469531,180,0,0,False,False,False,False,False,1.86328125,5.66015625,4.53369140625,-1.9970703125,-5.5595703125,-4.6279296875,-227.342498779297,-15.6800003051758,286.579986572266,1300.58825683594,0,False,False,False,False,False,False,False,False,False
93163.824,-94,6,93.23846653125,182,0,0,False,False,False,False,False,0.5087890625,0.87158203125,-0.62939453125,-0.568359375,-0.8447265625,0.6240234375,19.2762508392334,45.9987487792969,-286.579986572266,1274.14147949219,0,False,False,False,False,False,False,False,False,False
94924.1979999999,-97,3,94.9987204375,184,0,0,False,False,False,False,False,0.1669921875,0.18310546875,-0.53369140625,-0.2158203125,-0.185546875,0.5361328125,-97.9037475585938,-43.5750007629395,143.421249389648,1221.83483886719,0,False,False,False,False,False,False,False,False,False
96684.1039999998,-90,7,96.75873020313,186,0,0,False,False,False,False,False,-0.623046875,0.62548828125,-0.283203125,0.60546875,-0.62890625,0.287109375,-44.0999984741211,-18.8387508392334,286.579986572266,1188.75854492188,0,False,False,False,False,False,False,False,False,False
98444.4339999999,-86,9,98.51886203906,188,0,0,False,False,False,False,False,0.1474609375,-0.45849609375,-0.5068359375,-0.1748046875,0.4619140625,0.5068359375,2.73874998092651,43.3387489318848,-212.493743896484,1144.82409667969,0,False,False,False,False,False,False,False,False,False
100204.923,-92,7,100.27887180469,190,0,0,False,False,False,False,False,-0.810546875,-0.17919921875,-0.671875,0.869140625,0.2001953125,0.6953125,66.9199981689453,-22.7150001525879,-286.579986572266,1091.67395019531,0,False,False,False,False,False,False,False,False,False
101964.641,-95,7,102.03912571094,192,0,0,False,False,False,False,False,-1.4501953125,-1.1171875,-0.55322265625,1.546875,1.1328125,0.6044921875,34.3962516784668,-2.73874998092651,-286.579986572266,1055.27172851563,0,False,False,False,False,False,False,False,False,False
103725.018,-102,2,103.79925754688,194,0,0,False,False,False,False,False,-1.09765625,-1.04541015625,-0.77880859375,1.1337890625,1.0625,0.810546875,10.9987497329712,-4.27874994277954,-286.579986572266,1013.40020751953,0,False,False,False,False,False,False,False,False,False
105485.228,-91,7,105.5592673125,196,0,0,False,False,False,False,False,-1.234375,0.7412109375,-0.42822265625,1.224609375,-0.7880859375,0.4228515625,-23.8525009155273,-86.6687469482422,-246.399993896484,946.466674804688,0,False,False,False,False,False,False,False,False,False
107245.39,-88,8,107.31939914844,198,0,0,False,False,False,False,False,-0.05419921875,0.56494140625,-0.5126953125,0.044921875,-0.630859375,0.494140625,-38.5087509155273,-1.45249998569489,-283.587493896484,900.611633300781,0,False,False,False,False,False,False,False,False,False
109005.139,-97,5,109.07953098438,200,0,0,False,False,False,False,False,-0.6533203125,-0.84326171875,-0.66015625,0.7265625,0.828125,0.6689453125,30.2049999237061,34.2125015258789,-286.579986572266,859.738220214844,0,False,False,False,False,False,False,False,False,False
110765.625,-89,8,110.83966282031,202,0,0,False,False,False,False,False,-1.009765625,1.0380859375,-0.6416015625,0.9990234375,-1.0703125,0.6201171875,28.5337505340576,-79.0562515258789,286.579986572266,793.436218261719,0,False,False,False,False,False,False,False,False,False
112525.869,-91,8,112.59979465625,204,0,0,False,False,False,False,False,-1.26318359375,1.947265625,0.06396484375,1.1875,-1.947265625,-0.095703125,9.3100004196167,-107.861251831055,-27.8337497711182,752.259094238281,0,False,False,False,False,False,False,False,False,False
